STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140907,0,0,0,222,94,21,330,310,58,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140908,0,0,0,261,83,24,150,150,67,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140909,0,0,0,250,144,29,170,140,67,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140910,15,0,0,261,167,39,190,210,89,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140911,84,0,0,239,128,60,210,200,107,161,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140912,8,0,0,156,83,26,360,210,67,94,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140913,13,0,0,178,72,28,320,310,130,174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140914,0,0,0,156,44,12,30,40,40,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140915,25,0,0,206,94,21,230,230,58,72,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140916,41,0,0,194,83,28,320,330,67,89,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140917,0,0,0,206,72,27,280,230,72,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140918,0,0,0,167,50,29,40,40,94,107,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140919,0,0,0,167,44,33,120,100,63,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140920,0,0,0,261,133,50,210,200,98,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140921,71,0,0,261,139,60,260,250,116,152,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140922,18,0,0,139,67,51,300,310,107,152,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140923,0,0,0,222,56,31,250,250,72,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140924,0,0,0,250,83,20,120,100,54,81,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140925,0,0,0,228,100,16,100,110,63,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140926,0,0,0,244,94,17,30,30,45,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140927,0,0,0,256,100,20,30,30,45,63,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140928,0,0,0,267,106,16,60,30,45,58,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140929,0,0,0,261,117,20,360,360,67,76,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20140930,0,0,0,239,128,30,20,60,72,85,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141001,0,0,0,206,128,24,40,10,58,72,-9999,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141002,0,0,0,239,111,20,180,140,45,63,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141003,8,0,0,228,139,59,180,170,139,192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141004,48,0,0,194,44,54,270,280,125,165,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141005,0,0,0,117,33,45,230,250,98,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141006,25,0,0,206,61,44,190,190,98,143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141007,38,0,0,200,133,42,230,230,134,165,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141008,25,0,0,167,89,62,260,250,165,215,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141009,0,0,0,167,39,47,260,270,112,152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141010,0,0,0,150,39,28,320,30,72,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141011,0,0,0,139,28,20,330,360,63,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141012,0,0,0,156,6,24,50,130,58,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141013,13,0,0,228,50,30,180,180,72,94,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141014,3,0,0,278,161,64,190,190,134,174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141015,36,0,0,233,156,31,260,150,98,130,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141016,0,0,0,206,117,37,250,250,94,116,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141017,18,0,0,189,111,41,210,190,89,130,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141018,18,0,0,167,56,55,240,240,103,130,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141019,3,0,0,83,17,41,290,300,94,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141020,61,0,0,122,22,30,200,200,72,98,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141021,135,0,0,128,83,43,40,30,103,139,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141022,0,0,0,106,83,61,20,10,89,112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141023,0,0,0,156,83,54,320,340,94,125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141024,0,0,0,156,61,42,260,260,76,103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141025,25,0,0,189,67,51,250,250,148,197,-9999,-9999,1,-9999,1,-9999,-9999,-9999,1
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141026,0,0,0,111,61,59,280,270,103,143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141027,0,0,0,156,17,25,130,130,63,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141028,10,0,0,267,106,62,230,220,116,165,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141029,0,0,0,139,78,42,220,270,81,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141030,0,0,0,94,39,25,300,310,67,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141031,15,0,0,100,50,22,140,140,72,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141101,135,0,0,67,28,57,10,10,98,121,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141102,0,0,0,56,22,60,360,360,107,139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141103,0,0,0,139,39,47,260,250,116,165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141104,13,0,0,206,89,51,260,260,103,143,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141105,0,0,0,139,22,56,240,250,143,188,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141106,102,0,0,72,6,13,100,90,36,45,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141107,114,0,0,61,6,42,320,320,107,139,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141108,0,0,0,78,-10,34,260,260,103,134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141109,0,0,0,78,33,40,270,270,81,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141110,0,0,0,144,44,29,200,200,94,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141111,0,0,0,206,106,51,190,190,94,130,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141112,0,0,0,144,17,66,280,280,116,148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141113,3,0,5,28,-16,41,270,280,72,94,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141114,0,0,5,28,-32,48,280,270,98,121,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141115,0,0,0,39,-16,37,260,250,72,89,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141116,0,0,0,44,-5,38,250,250,81,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141117,91,0,74,22,-32,38,270,270,116,165,-9999,1,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141118,5,30,10,-32,-82,90,240,230,134,174,-9999,1,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141119,8,30,15,0,-93,58,240,240,107,139,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141120,23,80,66,-5,-60,62,260,270,125,174,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141121,0,80,10,-16,-71,47,260,260,76,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141122,20,30,0,72,-49,64,220,210,89,130,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141123,10,0,0,128,61,39,170,160,89,125,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141124,20,0,0,211,72,86,260,270,157,192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141125,0,0,0,78,17,76,240,250,148,192,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141126,20,0,23,28,-10,27,50,50,76,89,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141127,13,30,10,6,-21,26,290,280,45,58,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141128,5,30,13,-10,-43,44,270,290,89,112,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141129,0,0,0,50,-38,43,200,190,89,125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141130,30,0,0,161,50,58,190,200,98,125,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141201,0,0,0,133,-27,56,330,290,89,112,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141202,28,0,3,50,-49,45,190,210,81,112,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141203,10,0,0,56,11,60,270,260,112,152,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141204,0,0,0,17,-43,40,280,270,98,143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141205,0,0,0,50,-43,32,190,190,76,107,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141206,91,0,0,39,17,34,20,20,76,89,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141207,0,0,0,22,-55,44,40,50,81,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141208,0,0,0,28,-60,44,160,150,103,148,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141209,0,0,0,78,-5,38,20,20,89,103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141210,201,0,221,22,-21,60,330,350,98,125,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141211,38,280,66,-21,-38,43,290,300,72,94,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141212,0,200,0,6,-38,41,300,300,89,116,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141213,8,180,5,22,-5,45,260,270,94,112,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141214,3,150,0,33,17,26,310,300,58,67,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141215,0,80,0,28,17,14,150,120,40,54,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141216,74,50,0,67,17,33,200,210,67,94,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141217,18,0,10,67,0,73,260,260,130,165,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141218,5,0,0,6,-21,59,270,290,94,130,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141219,0,0,0,-10,-38,39,300,320,72,94,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141220,0,0,0,0,-21,13,280,300,40,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141221,0,0,0,28,-32,17,140,290,40,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141222,0,0,0,44,-27,35,150,150,63,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141223,20,0,0,106,17,31,170,180,63,81,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141224,28,0,0,139,83,45,270,280,148,179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141225,5,0,0,111,44,99,250,250,183,237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141226,0,0,0,83,0,40,270,270,103,134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141227,0,0,0,128,-5,38,210,210,81,116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141228,13,0,0,117,-10,53,300,260,103,134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141229,0,0,3,0,-38,31,10,10,76,85,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141230,20,30,48,-32,-66,28,270,250,94,121,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014768,ROCHESTER GREATER ROCHESTER INTERNATIONAL AIRPORT NY US,20141231,25,30,66,-49,-88,67,240,230,116,152,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999
